id_time;data;dia;mês;ano;dia_semana;semana;util;feriado
3128;19/03/2011;19;3;2011;sábado;11;N;N
3129;20/03/2011;20;3;2011;domingo;11;N;N
3130;21/03/2011;21;3;2011;segunda-feira;12;U;N
3131;22/03/2011;22;3;2011;terça-feira;12;U;N
3132;23/03/2011;23;3;2011;quarta-feira;12;U;N
3133;24/03/2011;24;3;2011;quinta-feira;12;U;N
3134;25/03/2011;25;3;2011;sexta-feira;12;U;N
3135;26/03/2011;26;3;2011;sábado;12;N;N
3136;27/03/2011;27;3;2011;domingo;12;N;N
3137;28/03/2011;28;3;2011;segunda-feira;13;U;N
3138;29/03/2011;29;3;2011;terça-feira;13;U;N
3139;30/03/2011;30;3;2011;quarta-feira;13;U;N
3140;31/03/2011;31;3;2011;quinta-feira;13;U;N
3141;01/04/2011;1;4;2011;sexta-feira;13;U;N
3142;02/04/2011;2;4;2011;sábado;13;N;N
3143;03/04/2011;3;4;2011;domingo;13;N;N
3144;04/04/2011;4;4;2011;segunda-feira;14;U;N
3145;05/04/2011;5;4;2011;terça-feira;14;N;S
3146;06/04/2011;6;4;2011;quarta-feira;14;U;N
3147;07/04/2011;7;4;2011;quinta-feira;14;U;N
3148;08/04/2011;8;4;2011;sexta-feira;14;U;N
3149;09/04/2011;9;4;2011;sábado;14;N;N
3150;10/04/2011;10;4;2011;domingo;14;N;N
3151;11/04/2011;11;4;2011;segunda-feira;15;U;N
3152;12/04/2011;12;4;2011;terça-feira;15;U;N
3153;13/04/2011;13;4;2011;quarta-feira;15;U;N
3154;14/04/2011;14;4;2011;quinta-feira;15;U;N
3155;15/04/2011;15;4;2011;sexta-feira;15;U;N
3156;16/04/2011;16;4;2011;sábado;15;N;N
3157;17/04/2011;17;4;2011;domingo;15;N;N
3158;18/04/2011;18;4;2011;segunda-feira;16;U;N
3159;19/04/2011;19;4;2011;terça-feira;16;U;N
3160;20/04/2011;20;4;2011;quarta-feira;16;U;N
3161;21/04/2011;21;4;2011;quinta-feira;16;N;S
3162;22/04/2011;22;4;2011;sexta-feira;16;N;S
3163;23/04/2011;23;4;2011;sábado;16;N;N
3164;24/04/2011;24;4;2011;domingo;16;N;N
3165;25/04/2011;25;4;2011;segunda-feira;17;U;N
3166;26/04/2011;26;4;2011;terça-feira;17;U;N
3167;27/04/2011;27;4;2011;quarta-feira;17;U;N
3168;28/04/2011;28;4;2011;quinta-feira;17;U;N
3169;29/04/2011;29;4;2011;sexta-feira;17;N;S
3170;30/04/2011;30;4;2011;sábado;17;N;N
3171;01/05/2011;1;5;2011;domingo;17;N;N
3172;02/05/2011;2;5;2011;segunda-feira;18;U;N
3173;03/05/2011;3;5;2011;terça-feira;18;U;N
3174;04/05/2011;4;5;2011;quarta-feira;18;U;N
3175;05/05/2011;5;5;2011;quinta-feira;18;U;N
3176;06/05/2011;6;5;2011;sexta-feira;18;U;N
3177;07/05/2011;7;5;2011;sábado;18;N;N
3178;08/05/2011;8;5;2011;domingo;18;N;N
3179;09/05/2011;9;5;2011;segunda-feira;19;U;N
3180;10/05/2011;10;5;2011;terça-feira;19;U;N
3181;11/05/2011;11;5;2011;quarta-feira;19;U;N
3182;12/05/2011;12;5;2011;quinta-feira;19;U;N
3183;13/05/2011;13;5;2011;sexta-feira;19;U;N
3184;14/05/2011;14;5;2011;sábado;19;N;N
3185;15/05/2011;15;5;2011;domingo;19;N;N
3186;16/05/2011;16;5;2011;segunda-feira;20;U;N
3187;17/05/2011;17;5;2011;terça-feira;20;U;N
3188;18/05/2011;18;5;2011;quarta-feira;20;U;N
3189;19/05/2011;19;5;2011;quinta-feira;20;U;N
3190;20/05/2011;20;5;2011;sexta-feira;20;U;N
3191;21/05/2011;21;5;2011;sábado;20;N;N
3192;22/05/2011;22;5;2011;domingo;20;N;N
3193;23/05/2011;23;5;2011;segunda-feira;21;U;N
3194;24/05/2011;24;5;2011;terça-feira;21;U;N
3195;25/05/2011;25;5;2011;quarta-feira;21;U;N
3196;26/05/2011;26;5;2011;quinta-feira;21;U;N
3197;27/05/2011;27;5;2011;sexta-feira;21;U;N
3198;28/05/2011;28;5;2011;sábado;21;N;N
3199;29/05/2011;29;5;2011;domingo;21;N;N
3200;30/05/2011;30;5;2011;segunda-feira;22;U;N
3201;31/05/2011;31;5;2011;terça-feira;22;U;N
3202;01/06/2011;1;6;2011;quarta-feira;22;U;N
3203;02/06/2011;2;6;2011;quinta-feira;22;U;N
3204;03/06/2011;3;6;2011;sexta-feira;22;U;N
3205;04/06/2011;4;6;2011;sábado;22;N;N
3206;05/06/2011;5;6;2011;domingo;22;N;N
3207;06/06/2011;6;6;2011;segunda-feira;23;U;N
3208;07/06/2011;7;6;2011;terça-feira;23;U;N
3209;08/06/2011;8;6;2011;quarta-feira;23;U;N
3210;09/06/2011;9;6;2011;quinta-feira;23;U;N
3211;10/06/2011;10;6;2011;sexta-feira;23;U;N
3212;11/06/2011;11;6;2011;sábado;23;N;N
3213;12/06/2011;12;6;2011;domingo;23;N;N
3214;13/06/2011;13;6;2011;segunda-feira;24;U;N
3215;14/06/2011;14;6;2011;terça-feira;24;U;N
3216;15/06/2011;15;6;2011;quarta-feira;24;U;N
3217;16/06/2011;16;6;2011;quinta-feira;24;U;N
3218;17/06/2011;17;6;2011;sexta-feira;24;U;N
3219;18/06/2011;18;6;2011;sábado;24;N;N
3220;19/06/2011;19;6;2011;domingo;24;N;N
3221;20/06/2011;20;6;2011;segunda-feira;25;U;N
3222;21/06/2011;21;6;2011;terça-feira;25;U;N
3223;22/06/2011;22;6;2011;quarta-feira;25;U;N
3224;23/06/2011;23;6;2011;quinta-feira;25;U;N
3225;24/06/2011;24;6;2011;sexta-feira;25;U;N
3226;25/06/2011;25;6;2011;sábado;25;N;N
3227;26/06/2011;26;6;2011;domingo;25;N;N
3228;27/06/2011;27;6;2011;segunda-feira;26;U;N
3229;28/06/2011;28;6;2011;terça-feira;26;U;N
3230;29/06/2011;29;6;2011;quarta-feira;26;U;N
3231;30/06/2011;30;6;2011;quinta-feira;26;U;N
3232;01/07/2011;1;7;2011;sexta-feira;26;U;N
3233;02/07/2011;2;7;2011;sábado;26;N;N
3234;03/07/2011;3;7;2011;domingo;26;N;N
3235;04/07/2011;4;7;2011;segunda-feira;27;U;N
3236;05/07/2011;5;7;2011;terça-feira;27;U;N
3237;06/07/2011;6;7;2011;quarta-feira;27;U;N
3238;07/07/2011;7;7;2011;quinta-feira;27;U;N
3239;08/07/2011;8;7;2011;sexta-feira;27;U;N
3240;09/07/2011;9;7;2011;sábado;27;N;N
3241;10/07/2011;10;7;2011;domingo;27;N;N
3242;11/07/2011;11;7;2011;segunda-feira;28;U;N
3243;12/07/2011;12;7;2011;terça-feira;28;U;N
3244;13/07/2011;13;7;2011;quarta-feira;28;U;N
3245;14/07/2011;14;7;2011;quinta-feira;28;U;N
3246;15/07/2011;15;7;2011;sexta-feira;28;U;N
3247;16/07/2011;16;7;2011;sábado;28;N;N
3248;17/07/2011;17;7;2011;domingo;28;N;N
3249;18/07/2011;18;7;2011;segunda-feira;29;U;N
3250;19/07/2011;19;7;2011;terça-feira;29;U;N
3251;20/07/2011;20;7;2011;quarta-feira;29;U;N
3252;21/07/2011;21;7;2011;quinta-feira;29;U;N
3253;22/07/2011;22;7;2011;sexta-feira;29;N;S
3254;23/07/2011;23;7;2011;sábado;29;N;N
3255;24/07/2011;24;7;2011;domingo;29;N;S
3256;25/07/2011;25;7;2011;segunda-feira;30;U;N
3257;26/07/2011;26;7;2011;terça-feira;30;U;N
3258;27/07/2011;27;7;2011;quarta-feira;30;U;N
3259;28/07/2011;28;7;2011;quinta-feira;30;U;N
3260;29/07/2011;29;7;2011;sexta-feira;30;U;N
3261;30/07/2011;30;7;2011;sábado;30;N;N
3262;31/07/2011;31;7;2011;domingo;30;N;N
3263;01/08/2011;1;8;2011;segunda-feira;31;U;N
3264;02/08/2011;2;8;2011;terça-feira;31;U;N
3265;03/08/2011;3;8;2011;quarta-feira;31;U;N
3266;04/08/2011;4;8;2011;quinta-feira;31;U;N
3267;05/08/2011;5;8;2011;sexta-feira;31;U;N
3268;06/08/2011;6;8;2011;sábado;31;N;N
3269;07/08/2011;7;8;2011;domingo;31;N;N
3270;08/08/2011;8;8;2011;segunda-feira;32;U;N
3271;09/08/2011;9;8;2011;terça-feira;32;U;N
3272;10/08/2011;10;8;2011;quarta-feira;32;U;N
3273;11/08/2011;11;8;2011;quinta-feira;32;U;N
3274;12/08/2011;12;8;2011;sexta-feira;32;U;N
3275;13/08/2011;13;8;2011;sábado;32;N;N
3276;14/08/2011;14;8;2011;domingo;32;N;N
3277;15/08/2011;15;8;2011;segunda-feira;33;U;N
3278;16/08/2011;16;8;2011;terça-feira;33;U;N
3279;17/08/2011;17;8;2011;quarta-feira;33;U;N
3280;18/08/2011;18;8;2011;quinta-feira;33;U;N
3281;19/08/2011;19;8;2011;sexta-feira;33;U;N
3282;20/08/2011;20;8;2011;sábado;33;N;N
3283;21/08/2011;21;8;2011;domingo;33;N;N
3284;22/08/2011;22;8;2011;segunda-feira;34;N;S
3285;23/08/2011;23;8;2011;terça-feira;34;U;N
3286;24/08/2011;24;8;2011;quarta-feira;34;U;N
3287;25/08/2011;25;8;2011;quinta-feira;34;U;N
3288;26/08/2011;26;8;2011;sexta-feira;34;U;N
3289;27/08/2011;27;8;2011;sábado;34;N;N
3290;28/08/2011;28;8;2011;domingo;34;N;S
3291;29/08/2011;29;8;2011;segunda-feira;35;U;N
3292;30/08/2011;30;8;2011;terça-feira;35;U;N
3293;31/08/2011;31;8;2011;quarta-feira;35;U;N
3294;01/09/2011;1;9;2011;quinta-feira;35;U;N
3295;02/09/2011;2;9;2011;sexta-feira;35;U;N
3296;03/09/2011;3;9;2011;sábado;35;N;N
3297;04/09/2011;4;9;2011;domingo;35;N;N
3298;05/09/2011;5;9;2011;segunda-feira;36;U;N
3299;06/09/2011;6;9;2011;terça-feira;36;U;N
3300;07/09/2011;7;9;2011;quarta-feira;36;U;N
3301;08/09/2011;8;9;2011;quinta-feira;36;U;N
3302;09/09/2011;9;9;2011;sexta-feira;36;U;N
3303;10/09/2011;10;9;2011;sábado;36;N;N
3304;11/09/2011;11;9;2011;domingo;36;N;N
3305;12/09/2011;12;9;2011;segunda-feira;37;U;N
3306;13/09/2011;13;9;2011;terça-feira;37;U;N
3307;14/09/2011;14;9;2011;quarta-feira;37;U;N
3308;15/09/2011;15;9;2011;quinta-feira;37;U;N
3309;16/09/2011;16;9;2011;sexta-feira;37;U;N
3310;17/09/2011;17;9;2011;sábado;37;N;N
3311;18/09/2011;18;9;2011;domingo;37;N;N
3312;19/09/2011;19;9;2011;segunda-feira;38;U;N
3313;20/09/2011;20;9;2011;terça-feira;38;U;N
3314;21/09/2011;21;9;2011;quarta-feira;38;U;N
3315;22/09/2011;22;9;2011;quinta-feira;38;N;S
3316;23/09/2011;23;9;2011;sexta-feira;38;U;N
3317;24/09/2011;24;9;2011;sábado;38;N;N
3318;25/09/2011;25;9;2011;domingo;38;N;N
3319;26/09/2011;26;9;2011;segunda-feira;39;U;N
3320;27/09/2011;27;9;2011;terça-feira;39;U;N
3321;28/09/2011;28;9;2011;quarta-feira;39;U;N
3322;29/09/2011;29;9;2011;quinta-feira;39;U;N
3323;30/09/2011;30;9;2011;sexta-feira;39;U;N
3324;01/10/2011;1;10;2011;sábado;39;N;N
3325;02/10/2011;2;10;2011;domingo;39;N;N
3326;03/10/2011;3;10;2011;segunda-feira;40;U;N
3327;04/10/2011;4;10;2011;terça-feira;40;U;N
3328;05/10/2011;5;10;2011;quarta-feira;40;U;N
3329;06/10/2011;6;10;2011;quinta-feira;40;U;N
3330;07/10/2011;7;10;2011;sexta-feira;40;N;S
3331;08/10/2011;8;10;2011;sábado;40;N;N
3332;09/10/2011;9;10;2011;domingo;40;N;N
3333;10/10/2011;10;10;2011;segunda-feira;41;U;N
3334;11/10/2011;11;10;2011;terça-feira;41;U;N
3335;12/10/2011;12;10;2011;quarta-feira;41;U;N
3336;13/10/2011;13;10;2011;quinta-feira;41;U;N
3337;14/10/2011;14;10;2011;sexta-feira;41;U;N
3338;15/10/2011;15;10;2011;sábado;41;N;N
3339;16/10/2011;16;10;2011;domingo;41;N;N
3340;17/10/2011;17;10;2011;segunda-feira;42;U;N
3341;18/10/2011;18;10;2011;terça-feira;42;U;N
3342;19/10/2011;19;10;2011;quarta-feira;42;U;N
3343;20/10/2011;20;10;2011;quinta-feira;42;U;N
3344;21/10/2011;21;10;2011;sexta-feira;42;N;S
3345;22/10/2011;22;10;2011;sábado;42;N;N
3346;23/10/2011;23;10;2011;domingo;42;N;N
3347;24/10/2011;24;10;2011;segunda-feira;43;U;N
3348;25/10/2011;25;10;2011;terça-feira;43;U;N
3349;26/10/2011;26;10;2011;quarta-feira;43;U;N
3350;27/10/2011;27;10;2011;quinta-feira;43;U;N
3351;28/10/2011;28;10;2011;sexta-feira;43;U;N
3352;29/10/2011;29;10;2011;sábado;43;N;N
3353;30/10/2011;30;10;2011;domingo;43;N;N
3354;31/10/2011;31;10;2011;segunda-feira;44;U;N
3355;01/11/2011;1;11;2011;terça-feira;44;U;N
3356;02/11/2011;2;11;2011;quarta-feira;44;U;N
3357;03/11/2011;3;11;2011;quinta-feira;44;U;N
3358;04/11/2011;4;11;2011;sexta-feira;44;U;N
3359;05/11/2011;5;11;2011;sábado;44;N;N
3360;06/11/2011;6;11;2011;domingo;44;N;N
3361;07/11/2011;7;11;2011;segunda-feira;45;U;N
3362;08/11/2011;8;11;2011;terça-feira;45;U;N
3363;09/11/2011;9;11;2011;quarta-feira;45;U;N
3364;10/11/2011;10;11;2011;quinta-feira;45;U;N
3365;11/11/2011;11;11;2011;sexta-feira;45;U;N
3366;12/11/2011;12;11;2011;sábado;45;N;N
3367;13/11/2011;13;11;2011;domingo;45;N;N
3368;14/11/2011;14;11;2011;segunda-feira;46;U;N
3369;15/11/2011;15;11;2011;terça-feira;46;U;N
3370;16/11/2011;16;11;2011;quarta-feira;46;U;N
3371;17/11/2011;17;11;2011;quinta-feira;46;U;N
3372;18/11/2011;18;11;2011;sexta-feira;46;U;N
3373;19/11/2011;19;11;2011;sábado;46;N;N
3374;20/11/2011;20;11;2011;domingo;46;N;N
3375;21/11/2011;21;11;2011;segunda-feira;47;U;N
3376;22/11/2011;22;11;2011;terça-feira;47;U;N
3377;23/11/2011;23;11;2011;quarta-feira;47;U;N
3378;24/11/2011;24;11;2011;quinta-feira;47;U;N
3379;25/11/2011;25;11;2011;sexta-feira;47;U;N
3380;26/11/2011;26;11;2011;sábado;47;N;N
3381;27/11/2011;27;11;2011;domingo;47;N;N
3382;28/11/2011;28;11;2011;segunda-feira;48;U;N
3383;29/11/2011;29;11;2011;terça-feira;48;U;N
3384;30/11/2011;30;11;2011;quarta-feira;48;U;N
3385;01/12/2011;1;12;2011;quinta-feira;48;U;N
3386;02/12/2011;2;12;2011;sexta-feira;48;U;N
3387;03/12/2011;3;12;2011;sábado;48;N;N
3388;04/12/2011;4;12;2011;domingo;48;N;N
3389;05/12/2011;5;12;2011;segunda-feira;49;U;N
3390;06/12/2011;6;12;2011;terça-feira;49;U;N
3391;07/12/2011;7;12;2011;quarta-feira;49;U;N
3392;08/12/2011;8;12;2011;quinta-feira;49;U;N
3393;09/12/2011;9;12;2011;sexta-feira;49;U;N
3394;10/12/2011;10;12;2011;sábado;49;N;N
3395;11/12/2011;11;12;2011;domingo;49;N;N
3396;12/12/2011;12;12;2011;segunda-feira;50;N;S
3397;13/12/2011;13;12;2011;terça-feira;50;U;N
3398;14/12/2011;14;12;2011;quarta-feira;50;U;N
3399;15/12/2011;15;12;2011;quinta-feira;50;U;N
3400;16/12/2011;16;12;2011;sexta-feira;50;U;N
3401;17/12/2011;17;12;2011;sábado;50;N;N
3402;18/12/2011;18;12;2011;domingo;50;N;N
3403;19/12/2011;19;12;2011;segunda-feira;51;U;N
3404;20/12/2011;20;12;2011;terça-feira;51;U;N
3405;21/12/2011;21;12;2011;quarta-feira;51;U;N
3406;22/12/2011;22;12;2011;quinta-feira;51;U;N
3407;23/12/2011;23;12;2011;sexta-feira;51;U;N
3408;24/12/2011;24;12;2011;sábado;51;N;N
3409;25/12/2011;25;12;2011;domingo;51;N;N
3410;26/12/2011;26;12;2011;segunda-feira;52;U;N
3411;27/12/2011;27;12;2011;terça-feira;52;U;N
3412;28/12/2011;28;12;2011;quarta-feira;52;U;N
3413;29/12/2011;29;12;2011;quinta-feira;52;U;N
3414;30/12/2011;30;12;2011;sexta-feira;52;U;N
3415;31/12/2011;31;12;2011;sábado;52;N;N
3416;01/01/2012;1;1;2012;domingo;52;N;N
3417;02/01/2012;2;1;2012;segunda-feira;1;U;N
3418;03/01/2012;3;1;2012;terça-feira;1;N;S
3419;04/01/2012;4;1;2012;quarta-feira;1;U;N
3420;05/01/2012;5;1;2012;quinta-feira;1;U;N
3421;06/01/2012;6;1;2012;sexta-feira;1;U;N
3422;07/01/2012;7;1;2012;sábado;1;N;N
3423;08/01/2012;8;1;2012;domingo;1;N;N
3424;09/01/2012;9;1;2012;segunda-feira;2;U;N
3425;10/01/2012;10;1;2012;terça-feira;2;U;N
3426;11/01/2012;11;1;2012;quarta-feira;2;U;N
3427;12/01/2012;12;1;2012;quinta-feira;2;U;N
3428;13/01/2012;13;1;2012;sexta-feira;2;U;N
3429;14/01/2012;14;1;2012;sábado;2;N;N
3430;15/01/2012;15;1;2012;domingo;2;N;N
3431;16/01/2012;16;1;2012;segunda-feira;3;U;N
3432;17/01/2012;17;1;2012;terça-feira;3;U;N
3433;18/01/2012;18;1;2012;quarta-feira;3;U;N
3434;19/01/2012;19;1;2012;quinta-feira;3;U;N
3435;20/01/2012;20;1;2012;sexta-feira;3;U;N
3436;21/01/2012;21;1;2012;sábado;3;N;N
3437;22/01/2012;22;1;2012;domingo;3;N;N
3438;23/01/2012;23;1;2012;segunda-feira;4;U;N
3439;24/01/2012;24;1;2012;terça-feira;4;U;N
3440;25/01/2012;25;1;2012;quarta-feira;4;U;N
3441;26/01/2012;26;1;2012;quinta-feira;4;U;N
3442;27/01/2012;27;1;2012;sexta-feira;4;U;N
3443;28/01/2012;28;1;2012;sábado;4;N;N
3444;29/01/2012;29;1;2012;domingo;4;N;N
3445;30/01/2012;30;1;2012;segunda-feira;5;U;N
3446;31/01/2012;31;1;2012;terça-feira;5;U;N
3447;01/02/2012;1;2;2012;quarta-feira;5;U;N
3448;02/02/2012;2;2;2012;quinta-feira;5;U;N
3449;03/02/2012;3;2;2012;sexta-feira;5;U;N
3450;04/02/2012;4;2;2012;sábado;5;N;N
3451;05/02/2012;5;2;2012;domingo;5;N;N
3452;06/02/2012;6;2;2012;segunda-feira;6;U;N
3453;07/02/2012;7;2;2012;terça-feira;6;U;N
3454;08/02/2012;8;2;2012;quarta-feira;6;U;N
3455;09/02/2012;9;2;2012;quinta-feira;6;N;S
3456;10/02/2012;10;2;2012;sexta-feira;6;U;N
3457;11/02/2012;11;2;2012;sábado;6;N;N
3458;12/02/2012;12;2;2012;domingo;6;N;S
3459;13/02/2012;13;2;2012;segunda-feira;7;U;N
3460;14/02/2012;14;2;2012;terça-feira;7;U;N
3461;15/02/2012;15;2;2012;quarta-feira;7;U;N
3462;16/02/2012;16;2;2012;quinta-feira;7;U;N
3463;17/02/2012;17;2;2012;sexta-feira;7;U;N
3464;18/02/2012;18;2;2012;sábado;7;N;N
3465;19/02/2012;19;2;2012;domingo;7;N;N
3466;20/02/2012;20;2;2012;segunda-feira;8;U;N
3467;21/02/2012;21;2;2012;terça-feira;8;U;N
3468;22/02/2012;22;2;2012;quarta-feira;8;U;N
3469;23/02/2012;23;2;2012;quinta-feira;8;U;N
3470;24/02/2012;24;2;2012;sexta-feira;8;U;N
3471;25/02/2012;25;2;2012;sábado;8;N;N
3472;26/02/2012;26;2;2012;domingo;8;N;S
3473;27/02/2012;27;2;2012;segunda-feira;9;U;N
3474;28/02/2012;28;2;2012;terça-feira;9;U;N
3475;29/02/2012;29;2;2012;quarta-feira;9;U;N
3476;01/03/2012;1;3;2012;quinta-feira;9;U;N
3477;02/03/2012;2;3;2012;sexta-feira;9;U;N
3478;03/03/2012;3;3;2012;sábado;9;N;N
3479;04/03/2012;4;3;2012;domingo;9;N;N
3480;05/03/2012;5;3;2012;segunda-feira;10;U;N
3481;06/03/2012;6;3;2012;terça-feira;10;U;N
3482;07/03/2012;7;3;2012;quarta-feira;10;U;N
3483;08/03/2012;8;3;2012;quinta-feira;10;U;N
3484;09/03/2012;9;3;2012;sexta-feira;10;U;N
3485;10/03/2012;10;3;2012;sábado;10;N;N
3486;11/03/2012;11;3;2012;domingo;10;N;N
3487;12/03/2012;12;3;2012;segunda-feira;11;U;N
3488;13/03/2012;13;3;2012;terça-feira;11;U;N
3489;14/03/2012;14;3;2012;quarta-feira;11;U;N
3490;15/03/2012;15;3;2012;quinta-feira;11;U;N
3491;16/03/2012;16;3;2012;sexta-feira;11;U;N
3492;17/03/2012;17;3;2012;sábado;11;N;N
3493;18/03/2012;18;3;2012;domingo;11;N;N
3494;19/03/2012;19;3;2012;segunda-feira;12;U;N
3495;20/03/2012;20;3;2012;terça-feira;12;U;N
3496;21/03/2012;21;3;2012;quarta-feira;12;U;N
3497;22/03/2012;22;3;2012;quinta-feira;12;U;N
3498;23/03/2012;23;3;2012;sexta-feira;12;U;N
3499;24/03/2012;24;3;2012;sábado;12;N;N
3500;25/03/2012;25;3;2012;domingo;12;N;N
3501;26/03/2012;26;3;2012;segunda-feira;13;U;N
3502;27/03/2012;27;3;2012;terça-feira;13;U;N
3503;28/03/2012;28;3;2012;quarta-feira;13;U;N
3504;29/03/2012;29;3;2012;quinta-feira;13;U;N
3505;30/03/2012;30;3;2012;sexta-feira;13;U;N
3506;31/03/2012;31;3;2012;sábado;13;N;N
3507;01/04/2012;1;4;2012;domingo;13;N;N
3508;02/04/2012;2;4;2012;segunda-feira;14;U;N
3509;03/04/2012;3;4;2012;terça-feira;14;U;N
3510;04/04/2012;4;4;2012;quarta-feira;14;U;N
3511;05/04/2012;5;4;2012;quinta-feira;14;U;N
3512;06/04/2012;6;4;2012;sexta-feira;14;U;N
3513;07/04/2012;7;4;2012;sábado;14;N;N
3514;08/04/2012;8;4;2012;domingo;14;N;N
3515;09/04/2012;9;4;2012;segunda-feira;15;U;N
3516;10/04/2012;10;4;2012;terça-feira;15;U;N
3517;11/04/2012;11;4;2012;quarta-feira;15;U;N
3518;12/04/2012;12;4;2012;quinta-feira;15;U;N
3519;13/04/2012;13;4;2012;sexta-feira;15;U;N
3520;14/04/2012;14;4;2012;sábado;15;N;N
3521;15/04/2012;15;4;2012;domingo;15;N;N
3522;16/04/2012;16;4;2012;segunda-feira;16;U;N
3523;17/04/2012;17;4;2012;terça-feira;16;U;N
3524;18/04/2012;18;4;2012;quarta-feira;16;N;S
3525;19/04/2012;19;4;2012;quinta-feira;16;U;N
3526;20/04/2012;20;4;2012;sexta-feira;16;U;N
3527;21/04/2012;21;4;2012;sábado;16;N;N
3528;22/04/2012;22;4;2012;domingo;16;N;N
3529;23/04/2012;23;4;2012;segunda-feira;17;U;N
3530;24/04/2012;24;4;2012;terça-feira;17;U;N
3531;25/04/2012;25;4;2012;quarta-feira;17;U;N
3532;26/04/2012;26;4;2012;quinta-feira;17;U;N
3533;27/04/2012;27;4;2012;sexta-feira;17;U;N
3534;28/04/2012;28;4;2012;sábado;17;N;N
3535;29/04/2012;29;4;2012;domingo;17;N;N
3536;30/04/2012;30;4;2012;segunda-feira;18;U;N
3537;01/05/2012;1;5;2012;terça-feira;18;U;N
3538;02/05/2012;2;5;2012;quarta-feira;18;U;N
3539;03/05/2012;3;5;2012;quinta-feira;18;U;N
3540;04/05/2012;4;5;2012;sexta-feira;18;U;N
3541;05/05/2012;5;5;2012;sábado;18;N;N
3542;06/05/2012;6;5;2012;domingo;18;N;N
3543;07/05/2012;7;5;2012;segunda-feira;19;U;N
3544;08/05/2012;8;5;2012;terça-feira;19;U;N
3545;09/05/2012;9;5;2012;quarta-feira;19;U;N
3546;10/05/2012;10;5;2012;quinta-feira;19;U;N
3547;11/05/2012;11;5;2012;sexta-feira;19;U;N
3548;12/05/2012;12;5;2012;sábado;19;N;N
3549;13/05/2012;13;5;2012;domingo;19;N;N
3550;14/05/2012;14;5;2012;segunda-feira;20;U;N
3551;15/05/2012;15;5;2012;terça-feira;20;U;N
3552;16/05/2012;16;5;2012;quarta-feira;20;U;N
3553;17/05/2012;17;5;2012;quinta-feira;20;U;N
3554;18/05/2012;18;5;2012;sexta-feira;20;U;N
3555;19/05/2012;19;5;2012;sábado;20;N;N
3556;20/05/2012;20;5;2012;domingo;20;N;N
3557;21/05/2012;21;5;2012;segunda-feira;21;U;N
3558;22/05/2012;22;5;2012;terça-feira;21;U;N
3559;23/05/2012;23;5;2012;quarta-feira;21;U;N
3560;24/05/2012;24;5;2012;quinta-feira;21;U;N
3561;25/05/2012;25;5;2012;sexta-feira;21;U;N
3562;26/05/2012;26;5;2012;sábado;21;N;N
3563;27/05/2012;27;5;2012;domingo;21;N;N
3564;28/05/2012;28;5;2012;segunda-feira;22;U;N
3565;29/05/2012;29;5;2012;terça-feira;22;U;N
3566;30/05/2012;30;5;2012;quarta-feira;22;U;N
3567;31/05/2012;31;5;2012;quinta-feira;22;U;N
3568;01/06/2012;1;6;2012;sexta-feira;22;U;N
3569;02/06/2012;2;6;2012;sábado;22;N;N
3570;03/06/2012;3;6;2012;domingo;22;N;N
3571;04/06/2012;4;6;2012;segunda-feira;23;U;N
3572;05/06/2012;5;6;2012;terça-feira;23;U;N
3573;06/06/2012;6;6;2012;quarta-feira;23;U;N
3574;07/06/2012;7;6;2012;quinta-feira;23;U;N
3575;08/06/2012;8;6;2012;sexta-feira;23;N;S
3576;09/06/2012;9;6;2012;sábado;23;N;N
3577;10/06/2012;10;6;2012;domingo;23;N;N
3578;11/06/2012;11;6;2012;segunda-feira;24;U;N
3579;12/06/2012;12;6;2012;terça-feira;24;U;N
3580;13/06/2012;13;6;2012;quarta-feira;24;U;N
3581;14/06/2012;14;6;2012;quinta-feira;24;U;N
3582;15/06/2012;15;6;2012;sexta-feira;24;U;N
3583;16/06/2012;16;6;2012;sábado;24;N;N
3584;17/06/2012;17;6;2012;domingo;24;N;N
3585;18/06/2012;18;6;2012;segunda-feira;25;U;N
3586;19/06/2012;19;6;2012;terça-feira;25;U;N
3587;20/06/2012;20;6;2012;quarta-feira;25;U;N
3588;21/06/2012;21;6;2012;quinta-feira;25;U;N
3589;22/06/2012;22;6;2012;sexta-feira;25;U;N
3590;23/06/2012;23;6;2012;sábado;25;N;N
3591;24/06/2012;24;6;2012;domingo;25;N;N
3592;25/06/2012;25;6;2012;segunda-feira;26;U;N
3593;26/06/2012;26;6;2012;terça-feira;26;U;N
3594;27/06/2012;27;6;2012;quarta-feira;26;U;N
3595;28/06/2012;28;6;2012;quinta-feira;26;U;N
3596;29/06/2012;29;6;2012;sexta-feira;26;U;N
3597;30/06/2012;30;6;2012;sábado;26;N;N
3598;01/07/2012;1;7;2012;domingo;26;N;N
3599;02/07/2012;2;7;2012;segunda-feira;27;U;N
3600;03/07/2012;3;7;2012;terça-feira;27;U;N
3601;04/07/2012;4;7;2012;quarta-feira;27;U;N
3602;05/07/2012;5;7;2012;quinta-feira;27;N;S
3603;06/07/2012;6;7;2012;sexta-feira;27;U;N
3604;07/07/2012;7;7;2012;sábado;27;N;N
3605;08/07/2012;8;7;2012;domingo;27;N;N
3606;09/07/2012;9;7;2012;segunda-feira;28;U;N
3607;10/07/2012;10;7;2012;terça-feira;28;U;N
3608;11/07/2012;11;7;2012;quarta-feira;28;U;N
